,index,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
176,176,3995273,0,297147.0,4.0,782.0,782,0.0,782,782,16,14,1148.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,233
177,177,3995273,0,297147.0,4.0,552.0,62,490.0,527,-428,42,19,238.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,20
178,178,3995273,0,297147.0,4.0,235.0,235,0.0,235,235,10,75,196.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,53
179,179,3995273,0,297147.0,4.0,620.0,620,0.0,620,620,24,19,318.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,53
180,180,3995273,0,297147.0,4.0,480.0,480,0.0,480,480,4,28,389.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,280
181,181,3995273,0,297147.0,4.0,1240.0,1240,0.0,1240,1240,21,26,458.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,200
182,182,3995273,0,297147.0,4.0,177.0,177,0.0,177,177,6,14,336.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,94
183,183,3995273,0,297147.0,4.0,226.0,51,175.0,198,-124,38,27,97.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,11
184,184,3995273,0,297147.0,4.0,1521.0,536,985.0,1437,-449,30,28,506.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,161
185,185,3995273,0,297147.0,4.0,1278.0,148,1130.0,1155,-982,46,25,534.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,58
186,186,3995273,0,297147.0,4.0,271.0,2,50.0,259,-48,60,53,105.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,3
187,187,3995273,0,297147.0,4.0,109.0,109,0.0,109,109,23,110,53.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,8
188,188,3995273,0,297147.0,4.0,1345.0,1345,0.0,1345,1345,12,21,346.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,187
189,189,3995273,0,297147.0,4.0,493.0,7,51.0,463,-44,66,66,316.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
190,190,3995273,0,297147.0,4.0,176.0,27,149.0,171,-122,34,98,104.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,4
191,191,3995273,0,297147.0,4.0,437.0,55,382.0,400,-327,45,0,182.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,17
192,192,3995273,0,297147.0,4.0,533.0,11,48.0,474,-37,72,21,210.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,2
193,193,3995273,0,297147.0,4.0,43.0,1,14.0,38,-13,56,110,4.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
194,194,3995273,0,297147.0,4.0,147.0,147,0.0,147,147,3,0,823.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,206
195,195,3995273,0,297147.0,4.0,124.0,124,0.0,124,124,2,38,451.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,173
196,196,3995273,0,297147.0,4.0,844.0,120,724.0,784,-604,41,15,283.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,34
197,197,3995273,0,297147.0,4.0,115.0,115,0.0,115,115,1,291,277.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,189
198,198,3995273,0,297147.0,4.0,579.0,31,107.0,526,-76,56,21,153.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,3
199,199,3995273,0,297147.0,4.0,363.0,363,0.0,363,363,19,48,400.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,91
200,200,3995273,0,297147.0,4.0,312.0,19,66.0,276,-47,63,11,122.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,1
201,201,3995273,0,297147.0,4.0,888.0,496,392.0,856,104,32,227,2009.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,105
202,202,3995273,0,297147.0,4.0,360.0,360,0.0,360,360,24,21,611.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,49
203,203,3995273,0,297147.0,4.0,1695.0,211,929.0,1439,-718,50,11,603.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,64
204,204,3995273,0,297147.0,4.0,425.0,16,45.0,375,-29,69,25,275.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,3
205,205,3995273,0,297147.0,4.0,259.0,5,33.0,226,-28,69,133,324.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,2
206,206,3995273,0,297147.0,4.0,313.0,35,101.0,259,-66,54,34,195.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
207,207,3995273,0,297147.0,4.0,318.0,318,0.0,318,318,20,17,128.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,48
208,208,3995273,0,297147.0,4.0,293.0,103,190.0,285,-87,31,0,213.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,25
209,209,3995273,0,297147.0,4.0,819.0,61,248.0,707,-187,56,37,293.0,17,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,18
210,210,3995273,0,297147.0,4.0,226.0,59,167.0,202,-108,43,36,285.0,18,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,13
211,211,3995273,0,297147.0,4.0,518.0,518,0.0,518,518,13,15,218.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,156
212,212,798622,0,34668.0,5.0,3.0,2,1.0,2,1,28,718,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
213,213,798622,0,34668.0,5.0,88.0,0,9.0,82,-9,60,392,11.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
214,214,798622,0,34668.0,5.0,202.0,17,110.0,185,-93,49,66,4.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,2
215,215,798622,0,34668.0,5.0,0.0,0,0.0,0,0,58,307,0.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
216,216,798622,0,34668.0,5.0,7.0,7,0.0,7,7,20,135,31.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,3
217,217,798622,0,34668.0,5.0,0.0,0,0.0,0,0,0,937,165.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,35
218,218,798622,0,34668.0,5.0,1.0,0,1.0,1,-1,50,351,12.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,0
219,219,798622,0,34668.0,5.0,37.0,37,0.0,37,37,9,156,0.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,6
220,220,798622,0,34668.0,5.0,462.0,31,78.0,408,-47,60,80,0.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
221,221,798622,0,34668.0,5.0,0.0,0,0.0,0,0,19,317,5.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
222,222,798622,0,34668.0,5.0,4.0,0,1.0,4,-1,68,2440,82.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
223,223,798622,0,34668.0,5.0,0.0,0,0.0,0,0,15,2609,54.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1
224,224,798622,0,34668.0,5.0,7.0,0,0.0,7,0,69,294,50.0,24,0,0.0,0,0,1.0,0,0,1,0.0,0,0,0,0,0,0
225,225,798622,0,34668.0,5.0,60.0,60,0.0,60,60,3,247,3.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,27
226,226,798622,0,34668.0,5.0,3.0,0,3.0,3,-3,27,1340,15.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,0
227,227,798622,0,34668.0,5.0,19.0,19,0.0,19,19,12,2347,47.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,8
228,228,798622,0,34668.0,5.0,18.0,18,0.0,18,18,21,889,143.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,1
229,229,798622,0,34668.0,5.0,6.0,6,0.0,6,6,24,23,79.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,2
230,230,798622,0,34668.0,5.0,6.0,6,0.0,6,6,14,378,44.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,4
231,231,798622,0,34668.0,5.0,7.0,7,0.0,7,7,6,627,727.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,1,0,21
232,232,798622,0,34668.0,5.0,5.0,5,0.0,5,5,10,15,78.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,1
233,233,798622,0,34668.0,5.0,20.0,0,20.0,20,-20,44,345,224.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
234,234,798622,0,34668.0,5.0,8.0,0,0.0,8,0,65,371,20.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
235,235,798622,0,34668.0,5.0,7.0,0,7.0,7,-7,35,1520,62.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1
236,236,798622,0,34668.0,5.0,7.0,2,5.0,6,-3,27,1697,83.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
237,237,798622,0,34668.0,5.0,3.0,3,0.0,3,3,14,1301,0.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,2
238,238,798622,0,34668.0,5.0,2.0,0,2.0,2,-2,55,288,22.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
239,239,798622,0,34668.0,5.0,6.0,0,1.0,6,-1,52,871,107.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
240,240,798622,0,34668.0,5.0,4.0,0,0.0,4,0,53,394,31.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
241,241,798622,0,34668.0,5.0,566.0,63,280.0,493,-217,50,142,11.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,12
242,242,798622,0,34668.0,5.0,22.0,0,3.0,21,-3,66,1208,180.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,3
243,243,798622,0,34668.0,5.0,545.0,88,293.0,444,-205,50,14,11.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,9
244,244,798622,0,34668.0,5.0,3.0,0,3.0,3,-3,27,249,34.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,0
245,245,798622,0,34668.0,5.0,0.0,0,0.0,0,0,2,387,11.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,0
246,246,798622,0,34668.0,5.0,4.0,0,0.0,4,0,68,40,11.0,24,0,0.0,0,0,0.0,1,0,0,1.0,0,0,0,0,0,0
247,247,798622,0,34668.0,5.0,18.0,12,6.0,18,6,25,211,92.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,4
248,248,798622,0,34668.0,5.0,187.0,43,144.0,182,-101,37,71,0.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,8
249,249,798622,0,34668.0,5.0,9.0,9,0.0,9,9,17,46,154.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,2
250,250,798622,0,34668.0,5.0,540.0,13,61.0,469,-48,71,105,3.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,2
251,251,798622,0,34668.0,5.0,3.0,1,2.0,2,-1,42,271,11.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
252,252,798622,0,34668.0,5.0,8.0,5,3.0,8,2,27,1151,103.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,1
253,253,798622,0,34668.0,5.0,0.0,0,0.0,0,0,57,721,52.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
254,254,798622,0,34668.0,5.0,16.0,16,0.0,16,16,17,3417,83.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0
255,255,798622,0,34668.0,5.0,2.0,1,1.0,0,0,62,271,15.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0
256,256,798622,0,34668.0,5.0,2.0,0,0.0,2,0,53,1304,23.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
257,257,798622,0,34668.0,5.0,20.0,20,0.0,20,20,18,930,125.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,3
258,258,798622,0,34668.0,5.0,360.0,16,75.0,299,-59,66,89,0.0,24,0,0.0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1
259,259,798622,0,34668.0,5.0,3.0,0,1.0,3,-1,53,368,58.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
260,260,798622,0,34668.0,5.0,4.0,4,0.0,4,4,6,240,78.0,24,0,0.0,0,0,0.0,0,1,1,0.0,0,0,0,0,0,0
261,261,798622,0,34668.0,5.0,0.0,0,0.0,0,0,39,0,16.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
262,262,798622,0,34668.0,5.0,2.0,0,2.0,2,-2,46,2358,0.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,0
263,263,798622,0,34668.0,5.0,98.0,6,45.0,91,-39,49,109,0.0,24,0,0.0,0,0,0.0,0,1,0,1.0,0,0,0,0,0,2
264,264,798622,0,34668.0,5.0,4.0,4,0.0,4,4,4,460,951.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,44
265,265,798622,0,34668.0,5.0,2.0,0,0.0,2,0,61,1963,87.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
266,266,798622,0,34668.0,5.0,3.0,0,3.0,3,-3,27,121,0.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
267,267,798622,0,34668.0,5.0,9.0,0,1.0,9,-1,55,591,134.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
268,268,798622,0,34668.0,5.0,66.0,66,0.0,66,66,5,191,0.0,24,1,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,23
269,269,798622,0,34668.0,5.0,48.0,4,44.0,47,-40,36,145,0.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
270,270,798622,0,34668.0,5.0,1.0,0,1.0,1,-1,34,528,64.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
271,271,798622,0,34668.0,5.0,3.0,3,0.0,3,3,18,1026,57.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
272,272,798622,0,34668.0,5.0,2.0,2,0.0,2,2,19,338,25.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,1
273,273,798622,0,34668.0,5.0,60.0,8,52.0,54,-44,45,212,0.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,1
274,274,798622,0,34668.0,5.0,414.0,93,321.0,390,-228,38,86,4.0,24,1,0.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,14
275,275,798622,0,34668.0,5.0,510.0,20,130.0,466,-110,58,215,30.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,2
276,276,798622,0,34668.0,5.0,268.0,4,25.0,251,-21,66,122,0.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
277,277,798622,0,34668.0,5.0,0.0,0,0.0,0,0,5,0,0.0,24,1,0.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0
278,278,798622,0,34668.0,5.0,4.0,0,1.0,4,-1,51,286,72.0,24,1,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
279,279,798622,0,34668.0,5.0,347.0,347,0.0,347,347,10,72,11.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,85
280,280,798622,0,34668.0,5.0,109.0,2,29.0,92,-27,59,0,31.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,1
281,281,798622,0,34668.0,5.0,4.0,0,1.0,3,-1,63,1158,84.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
282,282,798622,0,34668.0,5.0,6.0,6,0.0,6,6,17,727,95.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
283,283,798622,0,34668.0,5.0,5.0,2,3.0,5,-1,29,322,82.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
284,284,798622,0,34668.0,5.0,548.0,548,0.0,548,548,22,25,17.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,174
285,285,798622,0,34668.0,5.0,1227.0,739,488.0,1181,251,26,23,42.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,223
286,286,798622,0,34668.0,5.0,59.0,59,0.0,59,59,20,1482,146.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
287,287,798622,0,34668.0,5.0,2.0,0,0.0,2,0,51,43,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
288,288,798622,0,34668.0,5.0,2.0,0,0.0,2,0,56,450,27.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
289,289,798622,0,34668.0,5.0,3.0,3,0.0,3,3,11,1953,157.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
290,290,798622,0,34668.0,5.0,0.0,0,0.0,0,0,22,289,11.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
291,291,798622,0,34668.0,5.0,11.0,2,1.0,9,1,66,9,51.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0
292,292,798622,0,34668.0,5.0,49.0,49,0.0,49,49,8,111,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,18
293,293,798622,0,34668.0,5.0,352.0,352,0.0,352,352,16,0,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,111
294,294,798622,0,34668.0,5.0,2.0,2,0.0,2,2,10,493,3.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
295,295,798622,0,34668.0,5.0,4.0,4,0.0,4,4,4,231,19.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,2
296,296,798622,0,34668.0,5.0,591.0,591,0.0,591,591,15,28,36.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,380
297,297,798622,0,34668.0,5.0,24.0,24,0.0,24,24,16,386,748.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,8
298,298,798622,0,34668.0,5.0,162.0,5,104.0,156,-99,49,118,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,3
299,299,798622,0,34668.0,5.0,0.0,0,0.0,0,0,22,46,34.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
300,300,798622,0,34668.0,5.0,310.0,310,0.0,310,310,5,28,29.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,253
301,301,798622,0,34668.0,5.0,4.0,0,4.0,4,-4,36,2434,25.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
302,302,798622,0,34668.0,5.0,39.0,39,0.0,39,39,20,892,112.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,4
303,303,798622,0,34668.0,5.0,13.0,13,0.0,13,13,23,333,76.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,4
304,304,798622,0,34668.0,5.0,168.0,32,136.0,162,-104,30,114,3.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,5
305,305,798622,0,34668.0,5.0,15.0,0,0.0,15,0,64,259,0.0,6,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
306,306,798622,0,34668.0,5.0,5.0,0,5.0,5,-5,47,4540,52.0,22,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
307,307,798622,0,34668.0,5.0,26.0,14,12.0,26,2,26,1036,298.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,2
308,308,798622,0,34668.0,5.0,4.0,4,0.0,4,4,22,233,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
309,309,798622,0,34668.0,5.0,2.0,2,0.0,2,2,8,1654,44.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,0
310,310,798622,0,34668.0,5.0,28.0,28,0.0,28,28,6,201,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,8
311,311,798622,0,34668.0,5.0,0.0,0,0.0,0,0,57,256,3.0,8,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
312,312,798622,0,34668.0,5.0,2.0,2,0.0,2,2,1,673,19.0,24,0,0.0,1,0,0.0,0,0,0,0.0,1,0,0,0,0,1
313,313,798622,0,34668.0,5.0,26.0,1,5.0,23,-4,62,794,72.0,3,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
314,314,798622,0,34668.0,5.0,0.0,0,0.0,0,0,32,304,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
315,315,798622,0,34668.0,5.0,0.0,0,0.0,0,0,40,4045,47.0,23,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,0
316,316,798622,0,34668.0,5.0,5.0,5,0.0,5,5,8,1030,196.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,3
317,317,798622,0,34668.0,5.0,67.0,23,44.0,66,-21,31,16,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,1,0,0,4
318,318,798622,0,34668.0,5.0,8.0,2,4.0,6,-2,57,0,87.0,4,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
319,319,798622,0,34668.0,5.0,2.0,2,0.0,2,2,4,830,109.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,1
320,320,798622,0,34668.0,5.0,120.0,120,0.0,120,120,3,254,25.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,107
321,321,798622,0,34668.0,5.0,427.0,427,0.0,427,427,3,54,12.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,380
322,322,798622,0,34668.0,5.0,0.0,0,0.0,0,0,11,206,16.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0
323,323,798622,0,34668.0,5.0,2.0,2,0.0,2,2,19,982,60.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
324,324,798622,0,34668.0,5.0,30.0,4,26.0,27,-22,39,31,3.0,9,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
325,325,798622,0,34668.0,5.0,131.0,131,0.0,131,131,22,100,0.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,21
326,326,798622,0,34668.0,5.0,3.0,3,0.0,3,3,12,225,39.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
327,327,798622,0,34668.0,5.0,205.0,205,0.0,205,205,1,37,63.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,756
328,328,798622,0,34668.0,5.0,0.0,0,0.0,0,0,0,273,25.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,2
329,329,798622,0,34668.0,5.0,0.0,0,0.0,0,0,17,3994,0.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,0
330,330,798622,0,34668.0,5.0,9.0,9,0.0,9,9,11,296,46.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
331,331,798622,0,34668.0,5.0,0.0,0,0.0,0,0,13,1436,3.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,2
332,332,798622,0,34668.0,5.0,181.0,181,0.0,181,181,15,148,4.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,39
333,333,798622,0,34668.0,5.0,6.0,3,3.0,5,0,39,4018,97.0,1,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,0
334,334,798622,0,34668.0,5.0,0.0,0,0.0,0,0,3,280,20.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,1,0,0,0,0
335,335,798622,0,34668.0,5.0,35.0,35,0.0,35,35,9,1026,134.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,9
336,336,798622,0,34668.0,5.0,604.0,604,0.0,604,604,15,34,31.0,21,0,0.0,0,1,0.0,0,0,0,0.0,0,0,1,0,0,323
337,337,257132,0,488.0,0.0,44.0,10,34.0,41,-24,34,80,27.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,1,4
338,338,257132,0,488.0,0.0,33.0,1,4.0,29,-3,69,88,19.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,0,1,0
339,339,257132,0,488.0,0.0,11.0,3,2.0,8,1,52,0,0.0,24,0,0.0,0,1,0.0,0,0,0,0.0,0,0,0,1,0,1
340,340,257132,0,488.0,0.0,14.0,0,1.0,13,-1,70,89,0.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,0,0,1,0,0
341,341,257132,0,488.0,0.0,7.0,0,7.0,7,-7,43,0,0.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
342,342,257132,0,488.0,0.0,1.0,0,1.0,1,-1,48,0,4.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
343,343,257132,0,488.0,0.0,2.0,0,2.0,2,-2,42,0,0.0,24,0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0
344,344,257132,0,488.0,0.0,0.0,0,0.0,0,0,9,0,0.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,0
345,345,257132,0,488.0,0.0,0.0,0,0.0,0,0,4,103,0.0,24,0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,1,0,0
346,346,257132,0,488.0,0.0,1.0,0,1.0,1,-1,31,227,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0
347,347,257132,0,488.0,0.0,2.0,0,2.0,2,-2,31,0,0.0,24,0,1.0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0
348,348,257132,0,488.0,0.0,0.0,0,0.0,0,0,0,161,0.0,24,0,0.0,0,0,1.0,0,0,0,0.0,0,0,1,0,0,4
349,349,1552629,0,64641.0,9.0,353.0,353,0.0,353,353,9,57,1392.0,24,0,1.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,278
350,350,1552629,0,64641.0,9.0,88.0,88,0.0,88,88,17,45,167.0,24,0,0.0,1,0,0.0,0,0,0,0.0,0,1,0,0,0,21
